id,label,birthplace_old,date,daterange_0,daterange_1,deathplace_old,description_rt,family,geoname,gnid,job,job_0,job_1,job_2,job_3,job_4,lat,literature,literature_0,literature_1,literature_10,literature_11,literature_12,literature_13,literature_14,literature_15,literature_16,literature_17,literature_18,literature_19,literature_2,literature_20,literature_21,literature_22,literature_23,literature_24,literature_25,literature_26,literature_27,literature_28,literature_29,literature_3,literature_4,literature_5,literature_6,literature_7,literature_8,literature_9,lng,name,name_0,name_1,name_2,name_3,name_4,name_5,name_6,name_7,name_8,name_9,salsah_comment,salsah_comment_0,salsah_comment_1,salsah_comment_10,salsah_comment_11,salsah_comment_12,salsah_comment_13,salsah_comment_14,salsah_comment_15,salsah_comment_16,salsah_comment_17,salsah_comment_18,salsah_comment_19,salsah_comment_2,salsah_comment_20,salsah_comment_3,salsah_comment_4,salsah_comment_5,salsah_comment_6,salsah_comment_7,salsah_comment_8,salsah_comment_9
340267,Klöntalwerk,,1905,,,,"<span gaga={}><p>Das Kraftwerk am Löntsch bildete zusammen mit dem Wasserkraftwerk Beznau (AG) die Wiege der Axpo. Mit den beiden Werken wurde bereits zu Beginn des 20. Jahrhunderts der erste Kraftwerkbund der Schweiz verwirklicht. Die in den 1970er Jahren umgebaute und erneuerte Anlage nutzt die Abflüsse eines Einzugsgebietes von 83 km2 im Gebiet der Glarner Alpen. Der als Energiespeicher genutzte Klöntalersee entstand durch einen prähistorischen Bergsturz. Seit dem Bau des Kraftwerkes ermöglicht ein zusätzlicher Erddamm die Nutzung des Klöntalersees als Wasserspeicher für die Produktion von bedarfsgerechter Spitzenenergie. (Siehe <a href=""http://www.myswitzerland.com/de-ch/kraftwerk-am-loentsch.html"">Schweiz Tourismus</a>)</p></span<p></p>",,,,,,,,,,,,"Schweizerischer Wasserwirtschaftsverband und Verband Schweizerischer Elektrizitätswerke (Hrsg.): Führer durch die schweizerische Wasser- und Elektrizitätswirtschaft, Band 2, 1949, S. 706-711.",URL: www.axpo.com/axpo/de/de/home.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klöntalwerk,Löntschwerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340207,Hanomag,,1984,,,,"<p>Hanomag war eine Giesserei und ein Rüstungsbetrieb, der Lokomotiven, Dampfmaschinen, Nutzfahrzeuge, Personenwagen, Traktoren und Baumaschinen herstellte. Die Geschäftsstelle war in Hannover. (Siehe <a href=""https://de.wikipedia.org/wiki/Hanomag"">Wikipedia</a> oder <a href=""http://www.hanomag-museum.de/html/hanomag-museum-frameset.html"">Hanomag Museum</a>)</p>",,,,,,,,,,,Verwendete Quellen: Teilsammlung 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hanomag,"Hannoversche Maschinenbau Actien Gesellschaft vorm. Georg Egestorff, Linden vor Hannover",Hannoversche Maschinenbau AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340164,Strickhof,,,,,,,,,,,,,,,,,Verwendete Quellen: Teilsammlung 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strickhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340156,LOGA Calculator A.G. ,,1911,,,,"<p>Es handelt sich um eine Rechenwalzenfabrik. Der Zweck war die Herstellung von und der Handel mit rechnerischen Hilfsmitteln und sonstigen technischen Artikeln aller Art, sowie Erwerb und Vergebung von Patenten und Lizenzen. Die Gesellschaft kann ferner Beteiligungen und Liegenschaften erwerben und veräussern sowie bestehende Grundstücke überbauen. Die Geschäftsstelle befand sich in der Seeblickstrasse 2b in Uster.</p>",,,,,,,,,,,"Smallenburg, Nico E.: De LOGA calculators : dit boek, speciaal gericht op de firma LOGA Calculator A.G. Uster, Zwitserland, geeft een uitgebreid overzicht van de productie van de LOGA rekenwalsen en rekenschijven en van het gebruik van deze rekeninstrumenten uit vervolgen tijden, 2004.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGA Calculator A.G. ,Loga-Calculator Aktiengesellschaft,,,,,,,,,Relevante Archive: Schweizerisches Wirtschaftsarchiv (WWZ) in Basel,,,,,,,,,,,,,,,,,,,,,
340112,Schweizer Familiengärtner-Verband,,,,,,"<p>Der Schweizer Familiengärtner-Verband wurde im Jahre 1925 gegründet und ist der Dachverband der regionalen Sektionen (Basel, Bern, Biel/Seeland, Ostschweiz, Romandie, Zürich, Zentralschweiz). Der Verband soll die Familiengartenbewegung in der Schweiz fördern und weiterentwickeln. (Siehe <a href=""http://www.familiengaertner.ch/de/ueber-uns/ziel-und-zweck"">Schweizer Famliengärtner-Verband</a>)</p>",,,,,,,,,,,,Historisches Lexikon der Schweiz: http://www.hls-dhs-dss.ch,"Lauw, G.: Die Kleingartenbewegung in der Schweiz, 1934",,,,,,,,,,,"Katsch, G. und Walz, J. B.: Kleingärten und Kleingärtner im 19. und 20. Jh., 1996",,,,,,,,,,,http://www.familiengarten.ch,http://www.familiengaertner.ch,,,,,,,Schweizer Familiengärtner-Verband,,,,,,,,,,,,Relevante Archive: Staatsarchiv Zürich,Relevante Archive: ETH Bibliothek in Zürich,,,,,,,,,,,,,,,,,,,
340100,Toggenburgbahn,,1902,,,,"<p>""Die Toggenburgerbahn (TB) war eine Schweizer Eisenbahngesellschaft. Ihre 25 Kilometer lange, normalspurige Strecke von Wil über Wattwil nach Ebnat-Kappel wurde am 24. Juni 1870 eröffnet. Die TB wurde per 1. Juli 1902 zu den Schweizerischen Bundesbahnen (SBB) verstaatlicht"" (<a href=""https://de.wikipedia.org/wiki/Toggenburgerbahn"">Wikipedia</a>).</p>",,,,,,,,,,,,Verwendete Quellen: Teilsammlung 2,URL: www.toggenburgbahnen.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toggenburgbahn,,,,,,,,,,,1902 verstaatlicht und mit den Schweizerischen Bundesbahnen (SBB) vereinigt.,,,,,,,,,,,,,,,,,,,,,
340083,Mechanischen Backsteinfabrik Zürich,,,,,,"<p>Die Mechanischen Backsteinfabrik Zürich war ein grosses Werk mit zwei Betriebstätten in der Binz und im Tiergarten und galt als das leistungsfähigste der Schweiz. (Siehe <a href=""https://de.wikipedia.org/wiki/Z%C3%BCrcher_Ziegeleien"">Wikipedia</a>)</p><p>1912 fusionierte die Mechanischen Backsteinfabrik Zürich mit der <a class=""salsah-link"" href=""IRI:340081:IRI"">Ziegelei Albishof-Heurieth zu den Zürcher Ziegeleien</a>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mechanischen Backsteinfabrik Zürich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340081,Ziegelei Heurieth,,,,,,"<p>Ziegelei in Zürich, die ab 1905 von den Söhnen Jakob Schmidheinys, Ernst und Jakob Schmidheiny, gegründet und 1907 mit der Ziegelei Albishof und 1912 mit der <a class=""salsah-link"" href=""IRI:340083:IRI"">Mechanischen Backsteinfabrik Zürich</a> zu den Zürcher Ziegeleien zusammenschlossen wurde. (Siehe <a href=""http://www.hls-dhs-dss.ch/textes/d/D14018.php"">Historisches Lexikon der Schweiz</a>)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ziegelei Heurieth,Ziegelei Heuried,Dampfziegelei Heurieth,Ziegelei Albishof-Heurieth,Zürcher Ziegeleien,,,,,,,,,,,,,,,,,,,,,,,,,,,
340061,Reishauer,,,,,,"<p>Reishauser arbeitete in der Werkzeugfabrik <a class=""salsah-link"" href=""IRI:340060:IRI"">Reishauer & Cie.</a>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reishauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340060,Reishauer & Cie.,,,,,,"<p>Reishauer & Cie. war eine um 1855 gegründete Werkzeugfabrik in Zürich. (Siehe <a href=""http://www.hls-dhs-dss.ch/textes/d/D3115.php"">Historisches Lexikon der Schweiz</a>)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reishauer & Cie.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340048,Migros,,1925,,,,"<p>""Migros wurde 1925 von Gottlieb Duttweiler in Zürich gegründet. Der Name steht für die ursprüngliche Positionierung des Unternehmens, preislich in der Mitte zwischen en-gros (Grosshandel) und en-détail (Detailhandel) liegend; «mi-gros» («Mittelhandel») spielte darauf an, dass die Preise beinahe wie bei Engros-Produkten seien."" (<a href=""https://de.wikipedia.org/wiki/Migros"">Wikipedia</a>) Anfänglich fuhren Verkaufswagen mit sechs Artikeln des täglichen Bedarfs (Kaffee, Reis, Zucker, Teigwaren, Kokosfett, Seife) zu den Kunden. Der erste Laden wurde 1926 in Zürich eröffnet.</p>",,,,,,,,,,,,Verwendete Quellen: Teilsammlung 2,Verwendete Quellen: Historisches Lexikon der Schweiz: http://www.hls-dhs-dss.ch,,,,,,,,,,,"Publikation: ""Brückenbauer""",,,,,,,,,,,"Publikation: ""Migros Magazin/ Migros magazine""",Publikation: Vgl. Bibliothekskataloge,"Literatur: Häsler, A. A.: Das Abenteuer Migros, 1985","Literatur: Girschik, K. u.a.: Der Migros-Kosmos, 2003 ",Literatur: Vgl. Bibliothekskataloge,URL: www.migros.ch,,,,Migros,Migros-Genossenschafts-Bund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340044,Billium-Uhrmacher Werkstatt,,,,,,<p>Die Billium-Uhrmacher Werkstatt zur Herstellung und Reparatur von Uhren befand sich in Zürich (Stadt).</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Billium-Uhrmacher Werkstatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339980,"Bally, Carl Franz",[löschen2016],1899-08-05,,,[löschen2016],"<p>Carl Franz Bally lebte und arbeitete in Schönenwerd. 1837 tratt er ins väterliche Geschäft ein und begann nach Teilung des Geschäfts 1951 mit der Herstellung von Schuhen, <a class=""salsah-link"" href=""IRI:339979:IRI"">Schuhfabrik Bally</a>. Er war Politiker, Unternehmer und Schuhfabrikant.</p><p>Mit seiner Ehefrau Cécile Rychner (Heirat 1846) hatte er zwei Söhne, <a class=""salsah-link"" href=""IRI:343523:IRI"">Arthur</a> und <a class=""salsah-link"" href=""IRI:343524:IRI"">Eduard</a> Bally.</p><p>(Siehe <a href=""http://www.hls-dhs-dss.ch/textes/d/D3056.php"">Historisches Lexikon der Schweiz</a>)</p>",,Basel,http://sws.geonames.org/2661604,,,,,,,47.3691,,"Herzog, E.: Carl Franz Bally, in Schweizer eigener Kraft, 1907, S. 361-420","Furrer, A.: Historische Gedenkblätter der Familie Bally, 1909",,,,,,,,,,,"Heim, P.: Königreich Bally, 2000 ",,,,,,,,,,,Archivmaterial: Familien- und Firmenarchiv in Schönenwerd,Archivmaterial: Schuhmuseum Bally in Schönenwerd,,,,,,8.00167,"Bally, Carl Franz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339979,Schuhfabrik Bally,,1851,,,,"<a href=""https://de.wikipedia.org/wiki/Bally_%28Schuhhersteller%29""><p>Bally</p></a><p> ist ein 1851 von <a class=""salsah-link"" href=""IRI:339980:IRI"">Carl Franz Bally </a>in Schönenwerd gegründeter Schweizer Schuhhersteller.</p><p>""Carl Franz baute ab 1851 die Elastikweberei und insbesondere die von ihm gegründete Schuhfabrikation innert weniger Jahrzehnte zum Grossbetrieb aus."" (Siehe <a href=""http://www.hls-dhs-dss.ch/textes/d/D25024.php"">Historisches Lexikon der Schweiz</a>)</p>",,,,,,,,,,,URL: www.bally.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schuhfabrik Bally,C.F. Bally Söhne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339860,Gebr. Photo Bischof,,,,,,,,,,,,,,,,,Verwendete Quellen: Teilsammlung 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebr. Photo Bischof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339847,Ogg,,,,,,"<p>Ogg war Teil des <a class=""salsah-link"" href=""IRI:339846:IRI"">Ogg-Orthopäd. Institut</a> in Zürich.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ogg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339846,Ogg-Orthopäd. Institut,,,,,,<p>Orthopädisches Institut in Zürich.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ogg-Orthopäd. Institut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339826,"Oederlin, Friedrich Traugott",Baden (AG),1929-06-02,,,Zürich (Stadt),"<p>Friedrich Traugott Oederlin, der Bruder von <a class=""salsah-link"" href=""IRI:339824:IRI"">Karl Joseph Oederlin</a>, gründete 1858 die <a class=""salsah-link"" href=""IRI:339825:IRI"">Oederlin A.G.</a> in Baden (AG). (Siehe <a href=""http://www.oederlin.ch/index.php?id=45"">OEDERLIN</a>)</p>",,Zurich,http://sws.geonames.org/2657896,,,,,,,47.36667,"Literatur: Kläui, H.: Geschichte der Familie Oederlin von Baden, 1948 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.55,"Oederlin, Friedrich Traugott",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339825,Oederlin A.G.,,1858,,,,"<p>Die Oederlin A. G. war eine 1858 von den Gebrüdern F<a class=""salsah-link"" href=""IRI:339826:IRI"">riedrich Traugott Oederlin </a>und K<a class=""salsah-link"" href=""IRI:339824:IRI"">arl Joseph Oederlin </a>gegründete Metallwarenfabrik in Baden (AG). (<span gaga={}>Siehe O<a href=""http://www.oederlin.ch/index.php?id=45""><span gaga={}>EDERLIN)</span</a><span gaga={}></span</span</p>",,,,,,,,,,,,Verwendete Quellen: Teilsammlung 2,URL: www.oederlin.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oederlin A.G.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339824,"Oederlin, Karl Joseph",Baden (AG),1902-05-26,,,Baden (AG),"<p>Karl Joseph Oederlin, der Bruder von <a class=""salsah-link"" href=""IRI:339826:IRI"">Friedrich Traugott Oederlin</a>, gründete 1858 die <a class=""salsah-link"" href=""IRI:339825:IRI"">Oederlin A.G.</a> in Baden (AG). (Siehe <a href=""http://www.oederlin.ch/index.php?id=45"">OEDERLIN</a>)</p>",,Baden,http://sws.geonames.org/2661646,,,,,,,47.47333,"Literatur: Kläui, H.: Geschichte der Familie Oederlin von Baden, 1948 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.30592,"Oederlin, Karl Joseph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339815,"Kienast, F.",,,,,,<p>F. Kienast war Messerschmied.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kienast, F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339679,"Meister, Heinrich",,,,,,<p>Heinrich Meister war Kunsttöpfer in seiner Töpferei in Stettbach (ZH).</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Meister, Heinrich",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339592,"Jelmoli, Johann Peter",,,,,,"<p>Johann Peter Jelmoli betrieb das Unternehmen und Versandgeschäft für günstige Kleiderwaren, <a class=""salsah-link"" href=""IRI:339591:IRI"">Jelmoli</a>, ab 1833 in Zürich (siehe <a href=""http://www.hls-dhs-dss.ch/textes/d/D41799.php"">Historisches Lexikon der Schweiz</a>).</p>",,,,,,,,,,,Verwendete Quellen: Teilsammlung 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jelmoli, Johann Peter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339591,Jelmoli,,1833,,,,"<p>Jelmoli ist ein Unternehmen und Versandgeschäft für Kleiderwaren, welches ab 1833 von <a class=""salsah-link"" href=""IRI:339592:IRI"">Johann Peter Jelmoli</a> betrieben wurde (siehe <a href=""http://www.hls-dhs-dss.ch/textes/d/D41799.php"">Historisches Lexikon der Schweiz</a>).</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jelmoli,Jelmoli & Comp.,Grands Magasins Jelmoli S.A.,Jelmoli Holding AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339563,"Ganz & Co. Zürich, Photohaus",,,,,,,,,,,,,,,,,,Verwendete Quellen: Teilsammlung 2,Verwendete Quellen: Historisches Lexikon der Schweiz:http://www.hls-dhs-dss.ch/,URL: www.avganz.ch,,,,,,,,,,Verwendete Quellen: fotostiftung.ch,,,,,,,,,,,Verwendete Quellen: foto-ch.ch,"Verwendete Quellen: Wissenschaftshistorische Sammlungen der ETH-Bibliothek (Zürcher Photoindustrie- und Photohandelsfirmen, Signatur HS 1051 b, Scans von Fichen, online abfragbar)",Verwendete Quellen: Teilsammlung 3,"Publikation: Ganz, Johannes: Die Photographie, in: Sechsundzwanzigste Übersicht der Verhandlungen der Technischen Gesellschaft in Zürich vom 1. Oktober 1864 bis 31. März 1865, Zürich 1865, S. 55-83","Literatur: ""Aus der Geschichte der Fa. Ganz & Co. in Zürich"", 1939 (?)","Literatur: Ganz, Thomas: Die Welt im Kasten. Von der Camera obscura zur Audiovision, Zürich 1994. ","Literatur: Vgl. Literaturangaben in der Personendatenbank unter Johannes, Rudolf und Emil Ganz",,,"Ganz & Co. Zürich, Photohaus",Fa. Ganz & Co. Zürich,Fotohaus Ganz in Zürich,Audiovisual Ganz,"Ganz & Co., Zürich",,,,,,"Rudolf Ganz leitete das Photohaus ab 1883, ca. ab 1905 wurde es vom Enkel resp. Sohn Emil geleitet.",,,,,,,,,,,,,,,,,,,,,
339510,TWL (Technisch-Wissenschaftliche Lehrmittelzentrale),,1922,,,,<br/>,,,,,,,,,,,Verwendete Quellen: Teilsammlung 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TWL (Technisch-Wissenschaftliche Lehrmittelzentrale),,,,,,,,,,,"Relevante Archive: Deutsches Bundesarchiv, SED- und FDGB-Archivgut: http://www.bundesarchiv.de/sed-fdgb-netzwerk/",,,,,,,,,,,,,,,,,,,,,
339509,"Borsig, Johann Friedrich August",[Löschen2016],1845-07-06,,,[Löschen2016],"<p>Johann Friedrich August Borsig gründete 1937 die Eisengiesserei <a class=""salsah-link"" href=""IRI:339508:IRI"">Borsig</a> bei Berlin.</p><p>Seine Ausbildung absolvierte Borsig am Königlichen Gewerbeinstitut in Berlin und zudem eine Maschinenbau-Ausbildung in der Neuen Berliner Eisengiesserei von Franz Anton Egells.</p>",,Berlin,http://sws.geonames.org/2950159,,,,,,,52.52437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.41053,"Borsig, Johann Friedrich August",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339508,Borsig,,1837,,,,"<p>Die Eisengiesserei Borsig wurde 1937 von <a class=""salsah-link"" href=""IRI:339509:IRI"">Johann Friedrich August Borsig</a> gegründet. Borsig war eine Maschinenbau-Anstalt die sich vor allem der Herstellung von Dampfmaschinen und Lokomotiven widmete. (Siehe: <a href=""http://www.borsig.de/de/borsig-gruppe/geschichte.html"">borsig.de</a>)</p>",,Berlin,http://sws.geonames.org/2950159,,,,,,,52.52437,"Publikation: Rheinmetall-Borsig Aktiengesellschaft (Hg.): Deutscher Maschinenbau 1837-1937 im Spiegel des Werkes Borsig, Berlin 1937",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.41053,,Borsig,Borsig GmbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339498,"Roll, Ludwig von",Solothurn (Stadt),1839-08-26,,,Bern (Stadt),"<p>Ludwig von Roll war Berufssoldat und Politiker, trat unternehmerisch hervor in der Fayencenherstellung, gründete eine Aktiengesellschaft für Seidenraupenzucht und baute Hochöfen in Gänsbrunnen und Gerlafingen, was 1823 zur Gründung der <a class=""salsah-link"" href=""IRI:339497:IRI"">L. von Roll'sche Eisenwerke</a> führte. (Siehe <a href=""http://www.hls-dhs-dss.ch/textes/d/D41852.php"">Historisches Lexikon der Schweiz</a>)</p>",,Bern,http://sws.geonames.org/2661552,,,,,,,46.94809,,"Literatur: Weisz, L.: Geschichte der Ludwig von Roll'schen Eisenwerke, 1953, S. 211-311 ",Archivmaterial: Schweizerisches Bundesarchiv (Nationalarchiv) in Bern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.44744,"Roll, Ludwig von",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339497,L. von Roll'sche Eisenwerke,,1823,,,,"<p>""1823 gegr. unter dem Namen Ludwig von Roll'sche Eisenwerke als Auffanggesellschaft der Ludwig von Roll & Cie., die 1810 von <a class=""salsah-link"" href=""IRI:339498:IRI"">Ludwig von Roll</a> und einigen Partnern errichtet worden war. Geschäftssitz des Unternehmens, das 1962 in die V. AG, 1995 in die V. Holding umgewandelt wurde, war zuerst Solothurn, ab 1873 Gerlafingen und seit 2008 Breitenbach. In zwei Schmieden in Matzendorf, je einem Hochofen in Gänsbrunnen und in der Klus bei Balsthal sowie einer Hammerschmiede in Gerlafingen stellte V. Roheisen her und verarbeitete es in den Schmieden zu Stabeisen. Einen weiteren Hochofen nahm V. 1846 in Choindez in Betrieb. Bis 1862 stieg V. unter der Leitung von Josef Lack zum grössten Eisenwerk der Schweiz auf. Die Haupttätigkeit verschob sich in dieser Zeit von der Eisenproduktion zur Eisenverarbeitung. Gänsbrunnen und Matzendorf wurden noch im 19. Jh. aufgegeben, doch kamen, z.T. durch Übernahmen, neue in Olten, Les Rondez und Bern hinzu. Über Beteiligungen an branchenverwandten Betrieben erlangte V. im 20. Jh. auch Anteile an ausländ. Firmen und diversifizierte in versch. Bereiche der Eisenverarbeitung, Maschinen sowie Anlagen. Versorgungsengpässe im 1. Weltkrieg führten 1916 zur Aufnahme einer eigenen Stahlproduktion in Gerlafingen. Nach dem 2. Weltkrieg wies V. einen hohen Modernisierungsrückstand auf. Versuche, diesen durch Rationalisierungen (1960 Schliessung des Blechwalzwerks Gerlafingen), Erneuerungen der Anlagen und den Aufbau eines nationalen und internat. Vertriebsnetzes wettzumachen, scheiterten in der Krise der 1970er Jahre. 1984 wurde die Giesserei in Olten geschlossen, 1985 die Giesserei und 1994 die zugehörigen Betriebe in der Klus, 1994 das erst 1977 übernommene Stahlwerk Monteforno in Bodio. 1996 trennte sich V. vom Seilbahngeschäft. Im selben Jahr trat sie das Stahlwerk Gerlafingen an von Moos ab. 2003 verkaufte V. die Subholding V. infratec AG und löste sich so von der Gussproduktion. Damit wurde der Umbau in einen weltweit tätigen Konzern für Produkte zur Energieerzeugung, -übertragung und -verteilung vorangetrieben, der mit der Übernahme der Schweizerischen Isola-Werke 1987 begonnen hatte und bis 2005 dauerte. Die eisenverarbeitende V. beschäftigte 1963 mehr als 7'800 Mitarbeitende, V. infratec als letzter traditioneller Bereich kurz vor dem Verkauf noch 1'100. Die neue V. wirkte 2012 als Weltmarktführer für Isolationsprodukte, -systeme und Dienstleistungen mit 2'727 Mitarbeitern an 30 Standorten in 19 Ländern."" (<a href=""http://www.hls-dhs-dss.ch/textes/d/D41852.php"">Historisches Lexikon der Schweiz</a>)</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L. von Roll'sche Eisenwerke,Ludwig von Roll'sche Eisenwerke,Usine de L. de Roll,Von Roll,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339382,"Greulich, Hermann",Breslau,1925-11-08,,,Zürich (Stadt),"<p>""Hermann Greulich war ein Schweizer Politiker. Er gründete die erste Sozialdemokratische Partei der Schweiz und war ein Vorkämpfer für das schweizerische Frauenstimmrecht. Herman Greulich stammte aus Schlesien, absolvierte 1857–1862 in Breslau eine Berufslehre als Buchbinder und wanderte 1865 in die Schweiz ein. Hier heiratete er 1867 Johanna Kauffmann. Beruflich war Greulich zunächst Buchbinder, dann Gehilfe in einem Fotografieatelier (1866–1869), Redaktor der Tagwacht (1869–1880) und Kaffeeröster beim Konsumverein Zürich (1880–1884). Ab 1884 arbeitete er beim Statistischen Amt des Kantons Zürichs, dessen Vorsteher er von 1885 bis 1887 war. 1887 trat Greulich seine Stelle als erster vollamtlicher Arbeitersekretär der Schweiz an. Greulich lebte von 1875 bis zu seinem Tod 1925 an der Klusstrasse 28 in Zürich-Hirslanden, sein Grab befindet sich auf dem Friedhof Rehalp. Die nach ihm benannte Herman-Greulich-Strasse liegt dagegen in Zürich-Aussersihl, einem durch die Arbeiterschaft geprägten Stadtteil. Im Jahr 1933 wurde in Wien Donaustadt (22. Bezirk) der Hermann-Greulich-Platz nach ihm benannt."" (<a href=""https://de.wikipedia.org/wiki/Herman_Greulich"">Wikipedia</a>)</p>",,Zurich,http://sws.geonames.org/2657896,,,,,,,47.36667,,Verwendete Quellen: Historisches Lexikon der Schweiz: http://www.hls-dhs-dss.ch,Publikation: Politische Lyrik,,,,,,,,,,,"Literatur: Gruner, Erich: Als Herman Greulich, der ""Vater der schweizerischen Arbeitsbewegung"", aus der SP Zürich ausgeschlossen wurde, in: Gewerkschaftliche Rundschau 73 (1981), H. 10, S. 290-296",,,,,,,,,,,Literatur: Vgl. Bibliothekskataloge,Archivmaterial: Staatsarchiv Bern,Archivmaterial: Staatsarchiv Luzern,Archivmaterial: Schweizerische Nationalbibliothek in Bern,Archivmaterial: Schweizerisches Sozialarchiv in Zürich,Archivmaterial: Internationales Institut für Sozialgeschichte Amsterdam,,8.55,,"Greulich, Hermann",Papa Greulich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339333,Atelier Hanky,,,,,,<p>Im Atelier Hanky waren Kürschner im Einsatz.</p>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atelier Hanky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339279,Telephone-Centrale,,,,,,<br/>,,,,,,,,,,,Verwendete Quellen: Teilsammlung 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Telephone-Centrale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339273,"Stoedtner, Franz",,1944,,,,"<p>Franz Stoedtner (1870 - 1944) war Kunsthistoriker und Fotograf, gründete 1895 in Berlin das Institut für wissenschaftliche Projection, einen der ersten kommerziellen Lichtbildvertriebe mit wissenschaftlich-pädagogischer Zielsetzung, aus dem der nach ihm genannte <a href=""http://www.salsah.org/api/resources/339272"">Verlag Dr. Franz Stoedtner</a> hervorging. Stoedtner gilt laut Bildarchiv Marburg als einer der wichtigsten Pioniere der Dokumentarfotografie.</p><p>Siehe auch: ""Dr. Franz Stoedtner zum 70. Geburtstag"", in: 45 Jahre deutsche Lichtbildanstalt, Berlin 1940.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stoedtner, Franz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
